windows,max,median,p_target,p_loss,p_bust,mdd,best_start,ho_max,ho_median,tr_median,rule,lev
194,1213.4453429010136,0.045302774702752055,5.154639175257731,74.22680412371135,41.23711340206185,99.72837164665485,2020-04,1.2211795570026271,0.0,0.1112265853994117,A 모멘텀 14일/2종/3일교체,3.0
194,14.130833438888134,0.0,0.0,98.96907216494846,92.26804123711341,100.0,2019-02,0.0,0.0,0.0,A 모멘텀 14일/2종/3일교체,5.0
194,197.55165669597662,2.471998652107188,7.216494845360824,17.525773195876287,0.0,68.58801789870328,2020-11,2.624076690122619,0.6368929836300854,3.3270640315886473,A 모멘텀 14일/2종/7일교체,1.0
194,1031.9480197467583,1.1354318031300485,9.278350515463918,48.45360824742268,2.0618556701030926,94.16499317180653,2020-11,2.059050574572311,0.11725856212539407,1.62518924905156,A 모멘텀 14일/2종/7일교체,2.0
194,180.6549824427801,0.12226837915716954,3.608247422680412,73.71134020618557,32.98969072164948,99.5451943882637,2020-04,0.6424911545340682,0.0,0.21059330122795886,A 모멘텀 14일/2종/7일교체,3.0
194,16.017323990163412,0.0,0.0,96.3917525773196,90.72164948453609,99.999999832727,2023-01,0.0,0.0,0.0,A 모멘텀 14일/2종/7일교체,5.0
194,183.48706961720308,1.3851036553523852,6.185567010309279,39.175257731958766,0.0,69.84028806630187,2020-11,1.3249945021153098,0.4422095965550296,1.7661077390875248,A 모멘텀 14일/2종/14일교체,1.0
194,1150.6860563625348,0.35252431279144697,10.824742268041238,63.4020618556701,10.824742268041238,95.56283539774164,2020-11,0.618525441316194,0.07085553138319514,0.6952281307210015,A 모멘텀 14일/2종/14일교체,2.0
194,278.3614029429818,0.030617054852086573,4.639175257731959,81.44329896907216,45.876288659793815,99.83074724171111,2020-03,0.1343128939591211,0.0,0.08091062226183163,A 모멘텀 14일/2종/14일교체,3.0
194,25.220716123030762,0.0,0.0,96.3917525773196,94.3298969072165,99.99999956232182,2023-01,0.0,0.0,0.0,A 모멘텀 14일/2종/14일교체,5.0
194,143.68524098026458,2.1910595263242723,8.24742268041237,21.1340206185567,0.0,68.28832034108984,2020-11,3.762787909573539,0.8228367242453938,2.6597014633112526,A 모멘텀 14일/3종/3일교체,1.0
194,1747.4322386645715,1.0685774115725777,11.34020618556701,47.42268041237113,0.0,93.6604286583305,2020-04,3.462640256326088,0.20773386502860838,1.4776518635923077,A 모멘텀 14일/3종/3일교체,2.0
194,4547.73975801039,0.08872927653041868,8.24742268041237,71.64948453608247,34.5360824742268,99.54472171680315,2020-04,1.2641861966454417,0.0,0.1440881271655842,A 모멘텀 14일/3종/3일교체,3.0
194,9.975522774190699,0.0,0.0,98.4536082474227,91.23711340206185,100.0,2019-02,0.0,0.0,0.0,A 모멘텀 14일/3종/3일교체,5.0
194,99.80727104455555,2.3231834921416947,4.639175257731959,15.463917525773196,0.0,65.10096329543693,2020-11,2.5543904075561215,0.6214954772556244,2.7624329308735405,A 모멘텀 14일/3종/7일교체,1.0
